,month,day,campaign_number,user_engagement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,updated_placement,banner_width,banner_height,banner_area
968,April,5,camp 3,Medium,60,0.0738,0,0.0,0,0.0,ghi,160,600,96000
969,April,5,camp 3,Medium,74266,7.418,332,17.2,2,378.8785,mno,160,600,96000
970,April,5,camp 3,High,7593,1.514,11,0.5703,0,0.0,def,240,400,96000
971,April,5,camp 3,High,9755,8.24,89,4.613,3,134.0574,ghi,240,400,96000
972,April,5,camp 3,High,6794,3.248,23,1.19,2,78.2505,jkl,240,400,96000
973,April,5,camp 3,High,24488,6.75,69,3.578,4,462.8305,mno,240,400,96000
974,April,5,camp 3,Low,9105,0.6987,43,2.229,0,0.0,def,240,400,96000
975,April,5,camp 3,Low,4321,3.318,22,1.141,0,0.0,ghi,240,400,96000
976,April,5,camp 3,Low,1017,0.4941,5,0.2593,0,0.0,jkl,240,400,96000
977,April,5,camp 3,Low,19779,0.6377,31,1.607,0,0.0,mno,240,400,96000
978,April,5,camp 3,Medium,25961,2.639,60,3.11,0,0.0,def,240,400,96000
979,April,5,camp 3,Medium,17442,14.53,347,17.97,5,324.6993,ghi,240,400,96000
980,April,5,camp 3,Medium,6684,3.287,74,3.836,1,41.8645,jkl,240,400,96000
981,April,5,camp 3,Medium,49705,3.396,159,8.24,0,0.0,mno,240,400,96000
982,April,5,camp 3,High,4353,1.327,11,0.5703,2,796.49,def,300,250,75000
983,April,5,camp 3,High,1285,0.7856,8,0.4148,0,0.0,ghi,300,250,75000
984,April,5,camp 3,High,249,0.1564,0,0.0,0,0.0,jkl,300,250,75000
985,April,5,camp 3,High,28643,7.445,81,4.2,12,755.1971,mno,300,250,75000
986,April,5,camp 3,Low,1,0.0008,0,0.0,0,0.0,abc,300,250,75000
987,April,5,camp 3,Low,16892,0.894,57,2.955,0,0.0,def,300,250,75000
988,April,5,camp 3,Low,773,0.417,8,0.4148,0,0.0,ghi,300,250,75000
989,April,5,camp 3,Low,5,0.0017,0,0.0,0,0.0,jkl,300,250,75000
990,April,5,camp 3,Low,46600,1.9795,112,5.805,0,0.0,mno,300,250,75000
991,April,5,camp 3,Medium,7,0.0118,0,0.0,0,0.0,abc,300,250,75000
992,April,5,camp 3,Medium,25090,2.639,150,7.773,3,214.9266,def,300,250,75000
993,April,5,camp 3,Medium,2934,1.608,79,4.094,0,0.0,ghi,300,250,75000
994,April,5,camp 3,Medium,39,0.0214,0,0.0,0,0.0,jkl,300,250,75000
995,April,5,camp 3,Medium,94134,7.523,321,16.64,3,734.9176,mno,300,250,75000
996,April,5,camp 3,High,102,0.0161,1,0.0518,0,0.0,def,468,60,28080
997,April,5,camp 3,High,1,0.0003,0,0.0,0,0.0,ghi,468,60,28080
998,April,5,camp 3,High,222,0.0149,0,0.0,0,0.0,mno,468,60,28080
999,April,5,camp 3,Low,117,0.0084,0,0.0,0,0.0,def,468,60,28080
1000,April,5,camp 3,Low,1,0.0003,0,0.0,0,0.0,ghi,468,60,28080
1001,April,5,camp 3,Low,189,0.0025,1,0.0518,0,0.0,mno,468,60,28080
1002,April,5,camp 3,Medium,277,0.0314,0,0.0,0,0.0,def,468,60,28080
1003,April,5,camp 3,Medium,6,0.0023,0,0.0,0,0.0,ghi,468,60,28080
1004,April,5,camp 3,Medium,505,0.0081,0,0.0,0,0.0,mno,468,60,28080
1005,April,5,camp 3,High,6906,2.889,34,1.763,8,154.0046,mno,580,400,232000
1006,April,5,camp 3,Low,7785,0.5894,33,1.711,0,0.0,mno,580,400,232000
1007,April,5,camp 3,Medium,18172,2.447,223,11.56,0,0.0,mno,580,400,232000
1008,April,5,camp 3,High,521,0.1757,2,0.1036,0,0.0,def,670,90,60300
1009,April,5,camp 3,High,151,0.1287,0,0.0,0,0.0,ghi,670,90,60300
1010,April,5,camp 3,High,77,0.052,0,0.0,0,0.0,jkl,670,90,60300
1011,April,5,camp 3,High,1714,0.3054,14,0.7256,0,0.0,mno,670,90,60300
1012,April,5,camp 3,Low,455,0.0501,2,0.1036,0,0.0,def,670,90,60300
1013,April,5,camp 3,Low,64,0.0888,0,0.0,0,0.0,ghi,670,90,60300
1014,April,5,camp 3,Low,8,0.0041,0,0.0,0,0.0,jkl,670,90,60300
1015,April,5,camp 3,Low,2280,0.0484,3,0.1555,0,0.0,mno,670,90,60300
1016,April,5,camp 3,Medium,2186,0.3015,14,0.725,0,0.0,def,670,90,60300
1017,April,5,camp 3,Medium,240,0.2761,2,0.1036,0,0.0,ghi,670,90,60300
1018,April,5,camp 3,Medium,113,0.0741,5,0.2593,0,0.0,jkl,670,90,60300
1019,April,5,camp 3,Medium,5973,0.2325,9,0.4666,0,0.0,mno,670,90,60300
1020,April,5,camp 3,High,8087,2.334,13,0.674,3,493.4707,def,728,90,65520
1021,April,5,camp 3,High,1378,1.479,10,0.5186,0,0.0,ghi,728,90,65520
1022,April,5,camp 3,High,2944,1.163,8,0.413,1,119.6275,jkl,728,90,65520
1023,April,5,camp 3,High,29979,6.336,55,2.852,1,128.9377,mno,728,90,65520
1024,April,5,camp 3,Low,1,0.0015,0,0.0,0,0.0,abc,728,90,65520
1025,April,5,camp 3,Low,9968,1.136,46,2.385,0,0.0,def,728,90,65520
1026,April,5,camp 3,Low,557,0.6025,3,0.1555,0,0.0,ghi,728,90,65520
1027,April,5,camp 3,Low,280,0.1021,2,0.1036,0,0.0,jkl,728,90,65520
1028,April,5,camp 3,Low,54633,2.174,130,6.74,0,0.0,mno,728,90,65520
1029,April,5,camp 3,Medium,1,0.0021,0,0.0,0,0.0,abc,728,90,65520
1030,April,5,camp 3,Medium,28724,4.34,123,6.375,1,239.7298,def,728,90,65520
1031,April,5,camp 3,Medium,1799,1.799,18,0.933,0,0.0,ghi,728,90,65520
1032,April,5,camp 3,Medium,2613,0.946,27,1.399,0,0.0,jkl,728,90,65520
1033,April,5,camp 3,Medium,120060,8.28,368,19.08,6,150.3687,mno,728,90,65520
1034,April,5,camp 3,Medium,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
1035,April,5,camp 3,High,2,0.0002,0,0.0,0,0.0,mno,800,250,200000
1036,April,5,camp 3,Low,10,0.0003,0,0.0,0,0.0,mno,800,250,200000
1037,April,5,camp 3,Medium,1,0.0,0,0.0,0,0.0,mno,800,250,200000
1038,April,6,camp 1,High,7,0.0118,0,0.0,0,0.0,abc,160,600,96000
1039,April,6,camp 1,High,20806,28.75,149,26.6,35,2734.4019,def,160,600,96000
1040,April,6,camp 1,High,17590,31.22,182,32.47,66,3072.4578,ghi,160,600,96000
1041,April,6,camp 1,High,147381,202.6,1534,273.8,574,24331.873,mno,160,600,96000
1042,April,6,camp 1,High,1,0.0006,0,0.0,0,0.0,No Data Available,160,600,96000
1043,April,6,camp 1,Low,638,0.131,1,0.1783,0,0.0,def,160,600,96000
1044,April,6,camp 1,Low,30,0.0441,0,0.0,0,0.0,ghi,160,600,96000
1045,April,6,camp 1,Low,1813,0.316,2,0.357,0,0.0,mno,160,600,96000
1046,April,6,camp 1,Medium,2587,1.315,15,2.678,0,0.0,def,160,600,96000
1047,April,6,camp 1,Medium,638,1.018,5,0.8936,0,0.0,ghi,160,600,96000
1048,April,6,camp 1,Medium,16377,9.65,150,26.77,18,1106.5369,mno,160,600,96000
1049,April,6,camp 1,High,62559,57.34,355,63.34,130,6663.587,def,240,400,96000
1050,April,6,camp 1,High,442067,394.8,10677,1906.0,2886,141494.1,ghi,240,400,96000
1051,April,6,camp 1,High,67765,33.28,631,112.6,161,9369.856,jkl,240,400,96000
1052,April,6,camp 1,High,159698,296.8,1497,267.2,612,21701.887,mno,240,400,96000
1053,April,6,camp 1,Low,802,0.1449,4,0.714,0,0.0,def,240,400,96000
1054,April,6,camp 1,Low,1368,1.114,24,4.28,2,31.9563,ghi,240,400,96000
1055,April,6,camp 1,Low,299,0.138,3,0.535,1,57.0294,jkl,240,400,96000
1056,April,6,camp 1,Low,1344,0.3184,5,0.892,0,0.0,mno,240,400,96000
1057,April,6,camp 1,Medium,7173,2.512,34,6.066,6,1359.3506,def,240,400,96000
1058,April,6,camp 1,Medium,27662,23.81,736,131.4,82,3470.8748,ghi,240,400,96000
1059,April,6,camp 1,Medium,4960,2.422,58,10.35,6,406.2622,jkl,240,400,96000
1060,April,6,camp 1,Medium,14479,11.414,105,18.73,10,534.5013,mno,240,400,96000
1061,April,6,camp 1,High,8,0.0145,0,0.0,0,0.0,abc,300,250,75000
1062,April,6,camp 1,High,45976,51.72,222,39.62,89,3306.5671,def,300,250,75000
1063,April,6,camp 1,High,61763,41.5,1025,183.0,361,16072.923,ghi,300,250,75000
1064,April,6,camp 1,High,8459,4.42,39,6.96,18,793.5047,jkl,300,250,75000
1065,April,6,camp 1,High,273438,323.5,1977,352.8,709,33860.445,mno,300,250,75000
1066,April,6,camp 1,Low,473,0.132,4,0.714,0,0.0,def,300,250,75000
1067,April,6,camp 1,Low,190,0.1159,2,0.357,0,0.0,ghi,300,250,75000
1068,April,6,camp 1,Low,37,0.0204,0,0.0,0,0.0,jkl,300,250,75000
1069,April,6,camp 1,Low,3487,0.74,21,3.748,1,33.1163,mno,300,250,75000
1070,April,6,camp 1,Medium,2,0.004,0,0.0,0,0.0,abc,300,250,75000
1071,April,6,camp 1,Medium,4871,3.283,22,3.928,2,88.5092,def,300,250,75000
1072,April,6,camp 1,Medium,2917,1.811,73,13.02,1,213.3569,ghi,300,250,75000
1073,April,6,camp 1,Medium,596,0.3396,1,0.1783,0,0.0,jkl,300,250,75000
1074,April,6,camp 1,Medium,29760,15.695,192,34.28,27,1226.851,mno,300,250,75000
1075,April,6,camp 1,High,1463,1.006,5,0.892,3,36.3412,def,468,60,28080
1076,April,6,camp 1,High,369,0.1411,0,0.0,0,0.0,ghi,468,60,28080
1077,April,6,camp 1,High,19,0.0119,2,0.357,0,0.0,jkl,468,60,28080
1078,April,6,camp 1,High,3264,1.964,9,1.607,3,228.2896,mno,468,60,28080
1079,April,6,camp 1,Low,2,0.0003,0,0.0,0,0.0,def,468,60,28080
1080,April,6,camp 1,Low,11,0.0033,0,0.0,0,0.0,mno,468,60,28080
1081,April,6,camp 1,Medium,83,0.0254,0,0.0,0,0.0,def,468,60,28080
1082,April,6,camp 1,Medium,15,0.0057,0,0.0,0,0.0,ghi,468,60,28080
1083,April,6,camp 1,Medium,233,0.1211,1,0.1783,0,0.0,mno,468,60,28080
1084,April,6,camp 1,High,52793,148.1,1027,183.2,597,26789.752,mno,580,400,232000
1085,April,6,camp 1,Low,420,0.1339,2,0.357,0,0.0,mno,580,400,232000
1086,April,6,camp 1,Medium,4556,5.49,74,13.21,4,374.6849,mno,580,400,232000
1087,April,6,camp 1,High,6173,12.98,57,10.17,31,3262.128,def,670,90,60300
1088,April,6,camp 1,High,24287,19.95,178,31.77,59,1610.4097,ghi,670,90,60300
1089,April,6,camp 1,High,415,0.279,9,1.606,0,0.0,jkl,670,90,60300
1090,April,6,camp 1,High,19240,29.81,178,31.77,61,3173.6248,mno,670,90,60300
1091,April,6,camp 1,Low,54,0.0116,0,0.0,0,0.0,def,670,90,60300
1092,April,6,camp 1,Low,34,0.0258,0,0.0,0,0.0,ghi,670,90,60300
1093,April,6,camp 1,Low,2,0.0007,0,0.0,0,0.0,jkl,670,90,60300
1094,April,6,camp 1,Low,204,0.0325,1,0.1783,0,0.0,mno,670,90,60300
1095,April,6,camp 1,Medium,569,0.3867,1,0.1783,0,0.0,def,670,90,60300
1096,April,6,camp 1,Medium,1422,1.121,18,3.213,4,170.6422,ghi,670,90,60300
1097,April,6,camp 1,Medium,75,0.0483,3,0.535,0,0.0,jkl,670,90,60300
1098,April,6,camp 1,Medium,1919,1.214,8,1.428,4,202.624,mno,670,90,60300
1099,April,6,camp 1,High,13,0.0191,0,0.0,0,0.0,abc,728,90,65520
1100,April,6,camp 1,High,87164,106.6,547,97.6,145,7840.052,def,728,90,65520
1101,April,6,camp 1,High,266675,339.0,3765,672.0,1292,52266.656,ghi,728,90,65520
1102,April,6,camp 1,High,42571,17.2,339,60.5,135,5988.806,jkl,728,90,65520
1103,April,6,camp 1,High,323078,365.2,2234,398.8,971,47701.43,mno,728,90,65520
1104,April,6,camp 1,High,12,0.0118,0,0.0,0,0.0,No Data Available,728,90,65520
1105,April,6,camp 1,Low,1,0.0015,0,0.0,0,0.0,abc,728,90,65520
1106,April,6,camp 1,Low,995,0.2302,2,0.357,1,217.3339,def,728,90,65520
1107,April,6,camp 1,Low,416,0.4875,3,0.535,0,0.0,ghi,728,90,65520
1108,April,6,camp 1,Low,217,0.0803,0,0.0,0,0.0,jkl,728,90,65520
1109,April,6,camp 1,Low,4021,0.6616,21,3.748,2,78.6736,mno,728,90,65520
1110,April,6,camp 1,Medium,9557,5.88,33,5.89,5,676.6033,def,728,90,65520
1111,April,6,camp 1,Medium,12549,15.13,202,36.06,34,2610.1873,ghi,728,90,65520
1112,April,6,camp 1,Medium,3741,1.477,28,4.996,2,110.5407,jkl,728,90,65520
1113,April,6,camp 1,Medium,37547,17.89,241,43.0,30,1477.2585,mno,728,90,65520
1114,April,6,camp 1,High,13,0.0152,1,0.1783,1,7.3166,mno,800,250,200000
1115,April,6,camp 2,Low,1,0.001,0,0.0,0,0.0,abc,160,600,96000
1116,April,6,camp 2,Low,6512,0.7095,16,0.612,0,0.0,def,160,600,96000
1117,April,6,camp 2,Low,147,0.1888,1,0.0382,0,0.0,ghi,160,600,96000
1118,April,6,camp 2,Low,41145,4.32,290,11.09,17,672.3465,mno,160,600,96000
1119,April,6,camp 2,Low,1,0.0006,0,0.0,0,0.0,No Data Available,160,600,96000
1120,April,6,camp 2,Medium,4,0.006,0,0.0,0,0.0,abc,160,600,96000
1121,April,6,camp 2,Medium,23568,6.137,212,8.11,4,226.5881,def,160,600,96000
1122,April,6,camp 2,Medium,3556,5.453,51,1.95,0,0.0,ghi,160,600,96000
1123,April,6,camp 2,Medium,154417,40.53,2925,111.9,16,1118.4315,mno,160,600,96000
1124,April,6,camp 2,Low,15848,2.195,69,2.639,0,0.0,def,240,400,96000
1125,April,6,camp 2,Low,33459,26.83,664,25.39,10,460.4,ghi,240,400,96000
1126,April,6,camp 2,Low,4656,2.145,58,2.219,2,9.7399,jkl,240,400,96000
1127,April,6,camp 2,Low,35931,4.277,149,5.7,0,0.0,mno,240,400,96000
1128,April,6,camp 2,Medium,81688,18.92,936,35.8,13,965.7798,def,240,400,96000
1129,April,6,camp 2,Medium,281989,243.8,12101,462.8,226,18900.443,ghi,240,400,96000
1130,April,6,camp 2,Medium,37096,17.62,951,36.38,12,1403.1808,jkl,240,400,96000
1131,April,6,camp 2,Medium,155674,48.8,2075,79.4,34,2593.631,mno,240,400,96000
1132,April,6,camp 2,Low,11521,1.618,63,2.408,1,5.7233,def,300,250,75000
1133,April,6,camp 2,Low,4835,2.934,97,3.71,0,0.0,ghi,300,250,75000
1134,April,6,camp 2,Low,138,0.079,0,0.0,0,0.0,jkl,300,250,75000
1135,April,6,camp 2,Low,73608,7.574,356,13.62,8,398.1852,mno,300,250,75000
1136,April,6,camp 2,Medium,2,0.0035,0,0.0,0,0.0,abc,300,250,75000
1137,April,6,camp 2,Medium,42649,15.39,405,15.49,8,422.4149,def,300,250,75000
1138,April,6,camp 2,Medium,37063,23.25,1329,50.84,25,2064.6624,ghi,300,250,75000
1139,April,6,camp 2,Medium,1910,1.046,23,0.8794,0,0.0,jkl,300,250,75000
1140,April,6,camp 2,Medium,282231,70.0,2889,110.5,51,3298.8086,mno,300,250,75000
1141,April,6,camp 2,Low,130,0.0146,0,0.0,0,0.0,def,468,60,28080
1142,April,6,camp 2,Low,4,0.0015,0,0.0,0,0.0,ghi,468,60,28080
1143,April,6,camp 2,Low,564,0.0175,2,0.0764,0,0.0,mno,468,60,28080
1144,April,6,camp 2,Medium,854,0.169,7,0.2676,0,0.0,def,468,60,28080
1145,April,6,camp 2,Medium,138,0.0527,0,0.0,0,0.0,ghi,468,60,28080
1146,April,6,camp 2,Medium,1,0.0006,0,0.0,0,0.0,jkl,468,60,28080
1147,April,6,camp 2,Medium,2715,0.306,13,0.497,0,0.0,mno,468,60,28080
1148,April,6,camp 2,Low,13171,3.004,230,8.8,0,0.0,mno,580,400,232000
1149,April,6,camp 2,Medium,51490,28.06,1775,67.9,22,1777.678,mno,580,400,232000
1150,April,6,camp 2,Low,685,0.167,10,0.3823,0,0.0,def,670,90,60300
1151,April,6,camp 2,Low,583,0.4412,8,0.306,0,0.0,ghi,670,90,60300
1152,April,6,camp 2,Low,49,0.0276,0,0.0,0,0.0,jkl,670,90,60300
1153,April,6,camp 2,Low,4652,0.392,20,0.7646,0,0.0,mno,670,90,60300
1154,April,6,camp 2,Medium,5292,2.441,68,2.602,0,0.0,def,670,90,60300
1155,April,6,camp 2,Medium,8072,7.53,81,3.098,2,194.3131,ghi,670,90,60300
1156,April,6,camp 2,Medium,516,0.333,16,0.6133,0,0.0,jkl,670,90,60300
1157,April,6,camp 2,Medium,17772,4.598,240,9.18,2,87.3857,mno,670,90,60300
1158,April,6,camp 2,Low,16347,2.611,83,3.174,0,0.0,def,728,90,65520
1159,April,6,camp 2,Low,5906,6.32,67,2.562,0,0.0,ghi,728,90,65520
1160,April,6,camp 2,Low,2064,0.8203,22,0.8413,0,0.0,jkl,728,90,65520
1161,April,6,camp 2,Low,86459,7.703,426,16.3,4,162.9462,mno,728,90,65520
1162,April,6,camp 2,Low,2,0.0038,0,0.0,0,0.0,No Data Available,728,90,65520
1163,April,6,camp 2,Medium,3,0.0045,0,0.0,0,0.0,abc,728,90,65520
1164,April,6,camp 2,Medium,83330,27.05,780,29.83,13,1307.7627,def,728,90,65520
1165,April,6,camp 2,Medium,85053,95.6,2049,78.4,80,5288.222,ghi,728,90,65520
1166,April,6,camp 2,Medium,21014,8.5,315,12.05,12,1598.0786,jkl,728,90,65520
1167,April,6,camp 2,Medium,355124,77.44,3877,148.2,35,4210.484,mno,728,90,65520
1168,April,6,camp 2,Medium,12,0.0096,0,0.0,0,0.0,No Data Available,728,90,65520
1169,April,6,camp 2,Medium,1,0.0,0,0.0,0,0.0,mno,800,250,200000
1170,April,6,camp 3,High,2617,0.7197,3,0.153,1,311.9029,def,160,600,96000
1171,April,6,camp 3,High,30,0.0259,1,0.0509,0,0.0,ghi,160,600,96000
1172,April,6,camp 3,High,19060,4.48,47,2.396,6,343.5151,mno,160,600,96000
1173,April,6,camp 3,Low,3,0.0022,0,0.0,0,0.0,abc,160,600,96000
1174,April,6,camp 3,Low,11177,0.776,15,0.7646,1,18.8398,def,160,600,96000
1175,April,6,camp 3,Low,32,0.0452,0,0.0,0,0.0,ghi,160,600,96000
1176,April,6,camp 3,Low,43908,2.414,127,6.477,0,0.0,mno,160,600,96000
1177,April,6,camp 3,Low,1,0.0006,0,0.0,0,0.0,No Data Available,160,600,96000
1178,April,6,camp 3,Medium,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
1179,April,6,camp 3,Medium,16779,1.728,38,1.9375,0,0.0,def,160,600,96000
1180,April,6,camp 3,Medium,82,0.0946,0,0.0,0,0.0,ghi,160,600,96000
1181,April,6,camp 3,Medium,84803,8.38,380,19.38,13,695.8352,mno,160,600,96000
1182,April,6,camp 3,Medium,3,0.002,0,0.0,0,0.0,No Data Available,160,600,96000
1183,April,6,camp 3,High,8958,2.07,22,1.122,1,140.1644,def,240,400,96000
1184,April,6,camp 3,High,12911,10.68,87,4.438,10,929.78,ghi,240,400,96000
1185,April,6,camp 3,High,9483,4.395,29,1.479,6,289.5129,jkl,240,400,96000
1186,April,6,camp 3,High,22030,5.914,50,2.549,12,553.7235,mno,240,400,96000
1187,April,6,camp 3,Low,16613,1.4795,37,1.889,0,0.0,def,240,400,96000
1188,April,6,camp 3,Low,8296,6.133,77,3.926,0,0.0,ghi,240,400,96000
1189,April,6,camp 3,Low,2239,1.022,12,0.612,0,0.0,jkl,240,400,96000
1190,April,6,camp 3,Low,25497,1.078,44,2.244,0,0.0,mno,240,400,96000
1191,April,6,camp 3,Medium,41077,4.65,135,6.883,0,0.0,def,240,400,96000
1192,April,6,camp 3,Medium,32502,26.05,571,29.11,5,243.676,ghi,240,400,96000
1193,April,6,camp 3,Medium,12365,5.734,140,7.137,1,29.0135,jkl,240,400,96000
1194,April,6,camp 3,Medium,63839,5.29,206,10.5,3,118.8437,mno,240,400,96000
1195,April,6,camp 3,High,5590,1.888,18,0.919,0,0.0,def,300,250,75000
1196,April,6,camp 3,High,1596,0.962,22,1.122,2,286.5876,ghi,300,250,75000
1197,April,6,camp 3,High,384,0.2354,3,0.153,0,0.0,jkl,300,250,75000
1198,April,6,camp 3,High,31890,9.05,89,4.54,6,254.9354,mno,300,250,75000
1199,April,6,camp 3,Low,3,0.0026,0,0.0,0,0.0,abc,300,250,75000
1200,April,6,camp 3,Low,22488,1.447,70,3.568,0,0.0,def,300,250,75000
1201,April,6,camp 3,Low,1241,0.661,26,1.326,0,0.0,ghi,300,250,75000
1202,April,6,camp 3,Low,8,0.0031,0,0.0,0,0.0,jkl,300,250,75000
1203,April,6,camp 3,Low,60502,3.04,133,6.78,4,33.6262,mno,300,250,75000
1204,April,6,camp 3,Low,1,0.0008,0,0.0,0,0.0,No Data Available,300,250,75000
1205,April,6,camp 3,Medium,3,0.0026,0,0.0,0,0.0,abc,300,250,75000
1206,April,6,camp 3,Medium,33234,4.375,155,7.906,0,0.0,def,300,250,75000
1207,April,6,camp 3,Medium,4519,2.445,124,6.324,0,0.0,ghi,300,250,75000
1208,April,6,camp 3,Medium,77,0.0448,1,0.0509,0,0.0,jkl,300,250,75000
1209,April,6,camp 3,Medium,123856,11.41,466,23.77,0,0.0,mno,300,250,75000
1210,April,6,camp 3,Medium,2,0.0017,0,0.0,0,0.0,No Data Available,300,250,75000
1211,April,6,camp 3,High,105,0.0195,0,0.0,0,0.0,def,468,60,28080
1212,April,6,camp 3,High,3,0.0011,0,0.0,0,0.0,ghi,468,60,28080
1213,April,6,camp 3,High,275,0.0185,0,0.0,0,0.0,mno,468,60,28080
1214,April,6,camp 3,Low,171,0.0129,0,0.0,0,0.0,def,468,60,28080
1215,April,6,camp 3,Low,3,0.0011,0,0.0,0,0.0,ghi,468,60,28080
1216,April,6,camp 3,Low,267,0.0039,0,0.0,0,0.0,mno,468,60,28080
1217,April,6,camp 3,Medium,365,0.0393,1,0.0509,0,0.0,def,468,60,28080
1218,April,6,camp 3,Medium,10,0.0038,0,0.0,0,0.0,ghi,468,60,28080
1219,April,6,camp 3,Medium,923,0.017,0,0.0,0,0.0,mno,468,60,28080
1220,April,6,camp 3,High,8252,3.848,38,1.9375,0,0.0,mno,580,400,232000
1221,April,6,camp 3,Low,10711,0.9937,96,4.895,0,0.0,mno,580,400,232000
1222,April,6,camp 3,Medium,25282,4.02,256,13.055,0,0.0,mno,580,400,232000
1223,April,6,camp 3,High,619,0.2344,1,0.0509,0,0.0,def,670,90,60300
1224,April,6,camp 3,High,235,0.2003,2,0.1023,3,114.0963,ghi,670,90,60300
1225,April,6,camp 3,High,91,0.0606,0,0.0,0,0.0,jkl,670,90,60300
1226,April,6,camp 3,High,2059,0.4617,6,0.3064,0,0.0,mno,670,90,60300
1227,April,6,camp 3,Low,1111,0.1254,6,0.306,0,0.0,def,670,90,60300
1228,April,6,camp 3,Low,137,0.1708,0,0.0,0,0.0,ghi,670,90,60300
1229,April,6,camp 3,Low,22,0.0131,3,0.153,0,0.0,jkl,670,90,60300
1230,April,6,camp 3,Low,2926,0.0843,5,0.255,0,0.0,mno,670,90,60300
1231,April,6,camp 3,Medium,3405,0.5127,22,1.122,0,0.0,def,670,90,60300
1232,April,6,camp 3,Medium,551,0.635,1,0.0509,0,0.0,ghi,670,90,60300
1233,April,6,camp 3,Medium,127,0.0804,2,0.1019,0,0.0,jkl,670,90,60300
1234,April,6,camp 3,Medium,7374,0.386,12,0.6123,0,0.0,mno,670,90,60300
1235,April,6,camp 3,High,10492,3.143,13,0.664,1,67.5589,def,728,90,65520
1236,April,6,camp 3,High,1910,2.055,11,0.561,0,0.0,ghi,728,90,65520
1237,April,6,camp 3,High,4139,1.536,9,0.4592,0,0.0,jkl,728,90,65520
1238,April,6,camp 3,High,31290,7.215,55,2.805,8,888.0227,mno,728,90,65520
1239,April,6,camp 3,High,2,0.0016,0,0.0,0,0.0,No Data Available,728,90,65520
1240,April,6,camp 3,Low,16794,2.07,55,2.805,1,62.1214,def,728,90,65520
1241,April,6,camp 3,Low,833,0.837,9,0.4587,0,0.0,ghi,728,90,65520
1242,April,6,camp 3,Low,684,0.2068,3,0.1533,0,0.0,jkl,728,90,65520
1243,April,6,camp 3,Low,73293,3.39,138,7.035,2,67.2014,mno,728,90,65520
1244,April,6,camp 3,Low,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
1245,April,6,camp 3,Medium,4,0.006,0,0.0,0,0.0,abc,728,90,65520
1246,April,6,camp 3,Medium,47682,7.18,169,8.62,1,10.0332,def,728,90,65520
1247,April,6,camp 3,Medium,2895,2.828,40,2.04,0,0.0,ghi,728,90,65520
1248,April,6,camp 3,Medium,5190,1.774,30,1.53,3,324.1019,jkl,728,90,65520
1249,April,6,camp 3,Medium,151231,12.555,416,21.22,1,7.011,mno,728,90,65520
1250,April,6,camp 3,Medium,2,0.0016,0,0.0,0,0.0,No Data Available,728,90,65520
1251,April,6,camp 3,Medium,2,0.0,0,0.0,0,0.0,mno,800,250,200000
1252,April,7,camp 1,High,4,0.0062,0,0.0,0,0.0,abc,160,600,96000
1253,April,7,camp 1,High,21046,31.86,169,30.4,12,823.1971,def,160,600,96000
1254,April,7,camp 1,High,17696,31.19,162,29.16,70,4577.9277,ghi,160,600,96000
1255,April,7,camp 1,High,136344,186.2,1401,252.1,446,21182.53,mno,160,600,96000
1256,April,7,camp 1,High,2,0.0013,0,0.0,0,0.0,No Data Available,160,600,96000
1257,April,7,camp 1,Low,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
1258,April,7,camp 1,Low,560,0.0743,1,0.1799,0,0.0,def,160,600,96000
1259,April,7,camp 1,Low,22,0.0393,0,0.0,0,0.0,ghi,160,600,96000
1260,April,7,camp 1,Low,1619,0.297,3,0.54,0,0.0,mno,160,600,96000
1261,April,7,camp 1,Medium,1,0.0007,0,0.0,0,0.0,abc,160,600,96000
1262,April,7,camp 1,Medium,2729,1.252,15,2.7,3,51.2943,def,160,600,96000
1263,April,7,camp 1,Medium,609,1.008,5,0.8994,0,0.0,ghi,160,600,96000
1264,April,7,camp 1,Medium,14134,7.727,130,23.39,12,444.2085,mno,160,600,96000
1265,April,7,camp 1,High,60809,54.7,359,64.6,89,3065.5894,def,240,400,96000
1266,April,7,camp 1,High,440978,398.8,10740,1933.0,2715,129451.54,ghi,240,400,96000
1267,April,7,camp 1,High,66921,32.53,549,98.8,153,6859.3755,jkl,240,400,96000
1268,April,7,camp 1,High,125756,221.0,1041,187.4,429,20607.402,mno,240,400,96000
1269,April,7,camp 1,Low,806,0.1328,1,0.1799,0,0.0,def,240,400,96000
1270,April,7,camp 1,Low,1459,1.176,26,4.68,4,317.9197,ghi,240,400,96000
1271,April,7,camp 1,Low,409,0.1967,2,0.3599,0,0.0,jkl,240,400,96000
1272,April,7,camp 1,Low,1233,0.3774,2,0.3599,0,0.0,mno,240,400,96000
1273,April,7,camp 1,Medium,6672,2.457,12,2.16,3,31.0902,def,240,400,96000
1274,April,7,camp 1,Medium,26792,22.77,631,113.56,75,6618.328,ghi,240,400,96000
1275,April,7,camp 1,Medium,4545,2.213,45,8.1,4,191.0635,jkl,240,400,96000
1276,April,7,camp 1,Medium,11431,8.82,70,12.59,37,1068.3779,mno,240,400,96000
